col0 col1
24251.96 44370157895680.0
24252.0 44369822351360.0
24252.04 44369499389952.0
24252.08 44369172234240.0
24252.12 44368836689920.0
24252.16 44368488562688.0
24252.2 44368136241152.0
24252.24 44367775531008.0
24252.28 44367406432256.0
24252.32 44367016361984.0
24252.36 44366601125888.0
24252.4 44366127169536.0
24252.44 44365569327104.0
24252.48 44364885655552.0
24252.52 44364050989056.0
24252.56 44363086299136.0
24252.6 44362054500352.0
24252.64 44361081421824.0
24252.68 44360309669888.0
24252.72 44359831519232.0
24252.76 44359651164160.0
24252.8 44359697301504.0
24252.84 44359856685056.0
24252.88 44360024457216.0
24252.92 44360154480640.0
24252.96 44360229978112.0
24253.0 44360246755328.0
24253.04 44360196423680.0
24253.08 44360070594560.0
24253.12 44359860879360.0
24253.16 44359584055296.0
24253.2 44359269482496.0
24253.24 44358933938176.0
24253.28 44358585810944.0
24253.32 44358237683712.0
24253.36 44357885362176.0
24253.4 44357528846336.0
24253.44 44357172330496.0
24253.48 44356811620352.0
24253.52 44356442521600.0
24253.56 44356069228544.0
24253.6 44355691741184.0
24253.64 44355326836736.0
24253.68 44354974515200.0
24253.72 44354634776576.0
24253.76 44354303426560.0
24253.8 44353972076544.0
24253.84 44353628143616.0
24253.88 44353275822080.0
24253.92 44352923500544.0
24253.96 44352566984704.0
24254.0 44352210468864.0
24254.04 44351849758720.0
24254.08 44351493242880.0
24254.12 44351136727040.0
24254.16 44350776016896.0
24254.2 44350419501056.0
24254.24 44350058790912.0
24254.28 44349702275072.0
24254.32 44349341564928.0
24254.36 44348980854784.0
24254.4 44348624338944.0
24254.44 44348263628800.0
24254.48 44347902918656.0
24254.52 44347542208512.0
24254.56 44347177304064.0
24254.6 44346804011008.0
24254.64 44346430717952.0
24254.68 44346053230592.0
24254.72 44345675743232.0
24254.76 44345310838784.0
24254.8 44344958517248.0
24254.84 44344614584320.0
24254.88 44344270651392.0
24254.92 44343926718464.0
24254.96 44343574396928.0
24255.0 44343217881088.0
24255.04 44342857170944.0
24255.08 44342496460800.0
24255.12 44342135750656.0
24255.16 44341775040512.0
24255.2 44341422718976.0
24255.24 44341062008832.0
24255.28 44340701298688.0
24255.32 44340340588544.0
24255.36 44339979878400.0
24255.4 44339614973952.0
24255.44 44339250069504.0
24255.48 44338880970752.0
24255.52 44338503483392.0
24255.56 44338121801728.0
24255.6 44337740120064.0
24255.64 44337366827008.0
24255.68 44337001922560.0
24255.72 44336653795328.0
24255.76 44336309862400.0
24255.8 44335953346560.0
24255.84 44335580053504.0
24255.88 44335185788928.0
24255.92 44334774747136.0
24255.96 44334359511040.0
24256.0 44333973635072.0
24256.04 44333621313536.0
24256.08 44333298352128.0
24256.12 44332987973632.0
24256.16 44332669206528.0
24256.2 44332329467904.0
24256.24 44331981340672.0
24256.28 44331620630528.0
24256.32 44331255726080.0
24256.36 44330890821632.0
24256.4 44330525917184.0
24256.44 44330161012736.0
24256.48 44329796108288.0
24256.52 44329431203840.0
24256.56 44329062105088.0
24256.6 44328697200640.0
24256.64 44328332296192.0
24256.68 44327967391744.0
24256.72 44327598292992.0
24256.76 44327233388544.0
24256.8 44326868484096.0
24256.84 44326499385344.0
24256.88 44326134480896.0
24256.92 44325765382144.0
24256.96 44325400477696.0
24257.0 44325031378944.0
24257.04 44324666474496.0
24257.08 44324297375744.0
24257.12 44323932471296.0
24257.16 44323563372544.0
24257.2 44323198468096.0
24257.24 44322829369344.0
24257.28 44322460270592.0
24257.32 44322091171840.0
24257.36 44321722073088.0
24257.4 44321348780032.0
24257.44 44320975486976.0
24257.48 44320593805312.0
24257.52 44320178569216.0
24257.56 44319713001472.0
24257.6 44319167741952.0
24257.64 44318555373568.0
24257.68 44317943005184.0
24257.72 44317435494400.0
24257.76 44317108338688.0
24257.8 44316932177920.0
24257.84 44316814737408.0
24257.88 44316659548160.0
24257.92 44316428861440.0
24257.96 44316122677248.0
24258.0 44315770355712.0
24258.04 44315384479744.0
24258.08 44314960855040.0
24258.12 44314470121472.0
24258.16 44313908084736.0
24258.2 44313291522048.0
24258.24 44312712708096.0
24258.28 44312268111872.0
24258.32 44311995482112.0
24258.36 44311840292864.0
24258.4 44311706075136.0
24258.44 44311508942848.0
24258.48 44311219535872.0
24258.52 44310842048512.0
24258.56 44310380675072.0
24258.6 44309856387072.0
24258.64 44309302738944.0
24258.68 44308795228160.0
24258.72 44308400963584.0
24258.76 44308132528128.0
24258.8 44307931201536.0
24258.84 44307729874944.0
24258.88 44307478216704.0
24258.92 44307167838208.0
24258.96 44306823905280.0
24259.0 44306459000832.0
24259.04 44306081513472.0
24259.08 44305699831808.0
24259.12 44305313955840.0
24259.16 44304923885568.0
24259.2 44304529620992.0
24259.24 44304135356416.0
24259.28 44303745286144.0
24259.32 44303363604480.0
24259.36 44302986117120.0
24259.4 44302608629760.0
24259.44 44302218559488.0
24259.48 44301807517696.0
24259.52 44301371310080.0
24259.56 44300922519552.0
24259.6 44300477923328.0
24259.64 44300062687232.0
24259.68 44299685199872.0
24259.72 44299349655552.0
24259.76 44299039277056.0
24259.8 44298733092864.0
24259.84 44298405937152.0
24259.88 44298062004224.0
24259.92 44297705488384.0
24259.96 44297353166848.0
24260.0 44297000845312.0
24260.04 44296652718080.0
24260.08 44296300396544.0
24260.12 44295939686400.0
24260.16 44295570587648.0
24260.2 44295197294592.0
24260.24 44294819807232.0
24260.28 44294442319872.0
24260.32 44294064832512.0
24260.36 44293687345152.0
24260.4 44293305663488.0
24260.44 44292928176128.0
24260.48 44292550688768.0
24260.52 44292173201408.0
24260.56 44291791519744.0
24260.6 44291414032384.0
24260.64 44291036545024.0
24260.68 44290654863360.0
24260.72 44290277376000.0
24260.76 44289895694336.0
24260.8 44289518206976.0
24260.84 44289136525312.0
24260.88 44288750649344.0
24260.92 44288360579072.0
24260.96 44287957925888.0
24261.0 44287551078400.0
24261.04 44287148425216.0
24261.08 44286754160640.0
24261.12 44286376673280.0
24261.16 44286015963136.0
24261.2 44285663641600.0
24261.24 44285307125760.0
24261.28 44284942221312.0
24261.32 44284573122560.0
24261.36 44284199829504.0
24261.4 44283818147840.0
24261.44 44283440660480.0
24261.48 44283058978816.0
24261.52 44282681491456.0
24261.56 44282299809792.0
24261.6 44281918128128.0
24261.64 44281536446464.0
24261.68 44281154764800.0
24261.72 44280773083136.0
24261.76 44280383012864.0
24261.8 44279988748288.0
24261.84 44279590289408.0
24261.88 44279191830528.0
24261.92 44278801760256.0
24261.96 44278424272896.0
24262.0 44278059368448.0
24262.04 44277694464000.0
24262.08 44277325365248.0
24262.12 44276956266496.0
24262.16 44276578779136.0
24262.2 44276197097472.0
24262.24 44275815415808.0
24262.28 44275433734144.0
24262.32 44275052052480.0
24262.36 44274666176512.0
24262.4 44274284494848.0
24262.44 44273902813184.0
24262.48 44273516937216.0
24262.52 44273131061248.0
24262.56 44272740990976.0
24262.6 44272346726400.0
24262.64 44271956656128.0
24262.68 44271558197248.0
24262.72 44271159738368.0
24262.76 44270723530752.0
24262.8 44270291517440.0
24262.84 44269863698432.0
24262.88 44269456850944.0
24262.92 44269087752192.0
24262.96 44268752207872.0
24263.0 44268425052160.0
24263.04 44268085313536.0
24263.08 44267728797696.0
24263.12 44267359698944.0
24263.16 44266978017280.0
24263.2 44266592141312.0
24263.24 44266210459648.0
24263.28 44265824583680.0
24263.32 44265434513408.0
24263.36 44265048637440.0
24263.4 44264662761472.0
24263.44 44264276885504.0
24263.48 44263891009536.0
24263.52 44263505133568.0
24263.56 44263119257600.0
24263.6 44262729187328.0
24263.64 44262334922752.0
24263.68 44261928075264.0
24263.72 44261508644864.0
24263.76 44261080825856.0
24263.8 44260653006848.0
24263.84 44260250353664.0
24263.88 44259872866304.0
24263.92 44259524739072.0
24263.96 44259180806144.0
24264.0 44258828484608.0
24264.04 44258459385856.0
24264.08 44258081898496.0
24264.12 44257696022528.0
24264.16 44257305952256.0
24264.2 44256903299072.0
24264.24 44256492257280.0
24264.28 44256081215488.0
24264.32 44255670173696.0
24264.36 44255275909120.0
24264.4 44254902616064.0
24264.44 44254537711616.0
24264.48 44254172807168.0
24264.52 44253799514112.0
24264.56 44253405249536.0
24264.6 44252977430528.0
24264.64 44252495085568.0
24264.68 44251945631744.0
24264.72 44251345846272.0
24264.76 44250741866496.0
24264.8 44250213384192.0
24264.84 44249823313920.0
24264.88 44249571655680.0
24264.92 44249399689216.0
24264.96 44249231917056.0
24265.0 44249005424640.0
24265.04 44248711823360.0
24265.08 44248359501824.0
24265.12 44247982014464.0
24265.16 44247583555584.0
24265.2 44247185096704.0
24265.24 44246790832128.0
24265.28 44246404956160.0
24265.32 44246027468800.0
24265.36 44245649981440.0
24265.4 44245272494080.0
24265.44 44244890812416.0
24265.48 44244509130752.0
24265.52 44244119060480.0
24265.56 44243733184512.0
24265.6 44243343114240.0
24265.64 44242957238272.0
24265.68 44242567168000.0
24265.72 44242177097728.0
24265.76 44241787027456.0
24265.8 44241401151488.0
24265.84 44241011081216.0
24265.88 44240621010944.0
24265.92 44240235134976.0
24265.96 44239840870400.0
24266.0 44239454994432.0
24266.04 44239064924160.0
24266.08 44238674853888.0
24266.12 44238284783616.0
24266.16 44237890519040.0
24266.2 44237500448768.0
24266.24 44237110378496.0
24266.28 44236716113920.0
24266.32 44236326043648.0
24266.36 44235935973376.0
24266.4 44235541708800.0
24266.44 44235151638528.0
24266.48 44234757373952.0
24266.52 44234367303680.0
24266.56 44233977233408.0
24266.6 44233582968832.0
24266.64 44233192898560.0
24266.68 44232798633984.0
24266.72 44232408563712.0
24266.76 44232018493440.0
24266.8 44231624228864.0
24266.84 44231234158592.0
24266.88 44230839894016.0
24266.92 44230449823744.0
24266.96 44230055559168.0
24267.0 44229665488896.0
24267.04 44229271224320.0
24267.08 44228881154048.0
24267.12 44228486889472.0
24267.16 44228096819200.0
24267.2 44227702554624.0
24267.24 44227312484352.0
24267.28 44226918219776.0
24267.32 44226528149504.0
24267.36 44226133884928.0
24267.4 44225739620352.0
24267.44 44225349550080.0
24267.48 44224955285504.0
24267.52 44224561020928.0
24267.56 44224170950656.0
24267.6 44223776686080.0
24267.64 44223382421504.0
24267.68 44222992351232.0
24267.72 44222598086656.0
24267.76 44222203822080.0
24267.8 44221809557504.0
24267.84 44221419487232.0
24267.88 44221025222656.0
24267.92 44220630958080.0
24267.96 44220236693504.0
24268.0 44219842428928.0
24268.04 44219448164352.0
24268.08 44219058094080.0
24268.12 44218663829504.0
24268.16 44218269564928.0
24268.2 44217875300352.0
24268.24 44217481035776.0
24268.28 44217086771200.0
24268.32 44216692506624.0
24268.36 44216302436352.0
24268.4 44215908171776.0
24268.44 44215513907200.0
24268.48 44215119642624.0
24268.52 44214725378048.0
24268.56 44214331113472.0
24268.6 44213936848896.0
24268.64 44213542584320.0
24268.68 44213144125440.0
24268.72 44212745666560.0
24268.76 44212343013376.0
24268.8 44211931971584.0
24268.84 44211508346880.0
24268.88 44211080527872.0
24268.92 44210656903168.0
24268.96 44210250055680.0
24269.0 44209864179712.0
24269.04 44209495080960.0
24269.08 44209121787904.0
24269.12 44208735911936.0
24269.16 44208329064448.0
24269.2 44207905439744.0
24269.24 44207477620736.0
24269.28 44207058190336.0
24269.32 44206663925760.0
24269.36 44206290632704.0
24269.4 44205934116864.0
24269.44 44205577601024.0
24269.48 44205208502272.0
24269.52 44204831014912.0
24269.56 44204440944640.0
24269.6 44204046680064.0
24269.64 44203652415488.0
24269.68 44203258150912.0
24269.72 44202863886336.0
24269.76 44202465427456.0
24269.8 44202071162880.0
24269.84 44201672704000.0
24269.88 44201278439424.0
24269.92 44200879980544.0
24269.96 44200485715968.0
24270.0 44200087257088.0
24270.04 44199688798208.0
24270.08 44199294533632.0
24270.12 44198896074752.0
24270.16 44198497615872.0
24270.2 44198099156992.0
24270.24 44197700698112.0
24270.28 44197298044928.0
24270.32 44196899586048.0
24270.36 44196496932864.0
24270.4 44196085891072.0
24270.44 44195674849280.0
24270.48 44195251224576.0
24270.52 44194810822656.0
24270.56 44194332672000.0
24270.6 44193732886528.0
24270.64 44192768196608.0
24270.68 44190893342720.0
24270.72 44187185577984.0
24270.76 44180776681472.0
24270.8 44171863785472.0
24270.84 44162661482496.0
24270.88 44156802039808.0
24270.92 44157045309440.0
24270.96 44163055747072.0
24271.0 44171691819008.0
24271.04 44179455475712.0
24271.08 44184526389248.0
24271.12 44187005222912.0
24271.16 44187831500800.0
24271.2 44187877638144.0
24271.24 44187625979904.0
24271.28 44187277852672.0
24271.32 44186887782400.0
24271.36 44186464157696.0
24271.4 44185986007040.0
24271.44 44185436553216.0
24271.48 44184811601920.0
24271.52 44184182456320.0
24271.56 44183645585408.0
24271.6 44183263903744.0
24271.64 44183029022720.0
24271.68 44182848667648.0
24271.72 44182630563840.0
24271.76 44182353739776.0
24271.8 44182022389760.0
24271.84 44181665873920.0
24271.88 44181292580864.0
24271.92 44180910899200.0
24271.96 44180508246016.0
24272.0 44180093009920.0
24272.04 44179665190912.0
24272.08 44179245760512.0
24272.12 44178838913024.0
24272.16 44178453037056.0
24272.2 44178075549696.0
24272.24 44177702256640.0
24272.28 44177324769280.0
24272.32 44176943087616.0
24272.36 44176553017344.0
24272.4 44176158752768.0
24272.44 44175760293888.0
24272.48 44175357640704.0
24272.52 44174954987520.0
24272.56 44174548140032.0
24272.6 44174132903936.0
24272.64 44173717667840.0
24272.68 44173302431744.0
24272.72 44172899778560.0
24272.76 44172505513984.0
24272.8 44172119638016.0
24272.84 44171737956352.0
24272.88 44171352080384.0
24272.92 44170957815808.0
24272.96 44170555162624.0
24273.0 44170144120832.0
24273.04 44169716301824.0
24273.08 44169280094208.0
24273.12 44168827109376.0
24273.16 44168369930240.0
24273.2 44167854030848.0
24273.24 44167275216896.0
24273.28 44166646071296.0
24273.32 44166046285824.0
24273.36 44165576523776.0
24273.4 44165278728192.0
24273.44 44165110956032.0
24273.48 44164964155392.0
24273.52 44164754440192.0
24273.56 44164465033216.0
24273.6 44164112711680.0
24273.64 44163726835712.0
24273.68 44163324182528.0
24273.72 44162913140736.0
24273.76 44162493710336.0
24273.8 44162044919808.0
24273.84 44161549991936.0
24273.88 44160992149504.0
24273.92 44160392364032.0
24273.96 44159809355776.0
24274.0 44159327010816.0
24274.04 44158983077888.0
24274.08 44158744002560.0
24274.12 44158521704448.0
24274.16 44158253268992.0
24274.2 44157896753152.0
24274.24 44157447962624.0
24274.28 44156902703104.0
24274.32 44156269363200.0
24274.36 44155598274560.0
24274.4 44154964934656.0
24274.44 44154453229568.0
24274.48 44154063159296.0
24274.52 44153698254848.0
24274.56 44153178161152.0
24274.6 44152385437696.0
24274.64 44151366221824.0
24274.68 44150380560384.0
24274.72 44149755609088.0
24274.76 44149629779968.0
24274.8 44149864660992.0
24274.84 44150149873664.0
24274.88 44150263119872.0
24274.92 44150128902144.0
24274.96 44149805940736.0
24275.0 44149344567296.0
24275.04 44148782530560.0
24275.08 44148098859008.0
24275.12 44147222249472.0
24275.16 44146035261440.0
24275.2 44144445620224.0
24275.24 44142549794816.0
24275.28 44140767215616.0
24275.32 44139680890880.0
24275.36 44139609587712.0
24275.4 44140326813696.0
24275.44 44141241171968.0
24275.48 44141832568832.0
24275.52 44141924843520.0
24275.56 44141610270720.0
24275.6 44141065011200.0
24275.64 44140427476992.0
24275.68 44139777359872.0
24275.72 44139148214272.0
24275.76 44138561011712.0
24275.8 44138032529408.0
24275.84 44137575350272.0
24275.88 44137189474304.0
24275.92 44136874901504.0
24275.96 44136627437568.0
24276.0 44136434499584.0
24276.04 44136275116032.0
24276.08 44136136704000.0
24276.12 44136006680576.0
24276.16 44135872462848.0
24276.2 44135725662208.0
24276.24 44135566278656.0
24276.28 44135390117888.0
24276.32 44135188791296.0
24276.36 44134966493184.0
24276.4 44134714834944.0
24276.44 44134442205184.0
24276.48 44134123438080.0
24276.52 44133712396288.0
24276.56 44133037113344.0
24276.6 44131778822144.0
24276.64 44129509703680.0
24276.68 44126036819968.0
24276.72 44121892847616.0
24276.76 44118419963904.0
24276.8 44117081980928.0
24276.84 44118348660736.0
24276.88 44121309839360.0
24276.92 44124396847104.0
24276.96 44126468833280.0
24277.0 44127202836480.0
24277.04 44126787600384.0
24277.08 44125478977536.0
24277.12 44123457323008.0
24277.16 44120886214656.0
24277.2 44118038282240.0
24277.24 44115349733376.0
24277.28 44113328078848.0
24277.32 44112371777536.0
24277.36 44112631824384.0
24277.4 44113923670016.0
24277.44 44115844661248.0
24277.48 44117908258816.0
24277.52 44119728586752.0
24277.56 44121087541248.0
24277.6 44121938984960.0
24277.64 44122345832448.0
24277.68 44122433912832.0
24277.72 44122316472320.0
24277.76 44122073202688.0
24277.8 44121758629888.0
24277.84 44121410502656.0
24277.88 44121037209600.0
24277.92 44120651333632.0
24277.96 44120257069056.0
24278.0 44119850221568.0
24278.04 44119434985472.0
24278.08 44119011360768.0
24278.12 44118579347456.0
24278.16 44118130556928.0
24278.2 44117673377792.0
24278.24 44117199421440.0
24278.28 44116708687872.0
24278.32 44116192788480.0
24278.36 44115651723264.0
24278.4 44115081297920.0
24278.44 44114477318144.0
24278.48 44113835589632.0
24278.52 44113160306688.0
24278.56 44112480829440.0
24278.6 44111801352192.0
24278.64 44111151235072.0
24278.68 44110547255296.0
24278.72 44110001995776.0
24278.76 44109519650816.0
24278.8 44109104414720.0
24278.84 44108760481792.0
24278.88 44108492046336.0
24278.92 44108282331136.0
24278.96 44108122947584.0
24279.0 44107997118464.0
24279.04 44107879677952.0
24279.08 44107758043136.0
24279.12 44107619631104.0
24279.16 44107456053248.0
24279.2 44107250532352.0
24279.24 44106986291200.0
24279.28 44106642358272.0
24279.32 44106210344960.0
24279.36 44105711222784.0
24279.4 44105212100608.0
24279.44 44104809447424.0
24279.48 44104532623360.0
24279.52 44104352268288.0
24279.56 44104192884736.0
24279.6 44103995752448.0
24279.64 44103739899904.0
24279.68 44103433715712.0
24279.72 44103098171392.0
24279.76 44102741655552.0
24279.8 44102372556800.0
24279.84 44101990875136.0
24279.88 44101600804864.0
24279.92 44101198151680.0
24279.96 44100782915584.0
24280.0 44100363485184.0
24280.04 44099969220608.0
24280.08 44099583344640.0
24280.12 44099222634496.0
24280.16 44098874507264.0
24280.2 44098517991424.0
24280.24 44098153086976.0
24280.28 44097775599616.0
24280.32 44097393917952.0
24280.36 44097008041984.0
24280.4 44096617971712.0
24280.44 44096227901440.0
24280.48 44095837831168.0
24280.52 44095447760896.0
24280.56 44095061884928.0
24280.6 44094671814656.0
24280.64 44094281744384.0
24280.68 44093887479808.0
24280.72 44093497409536.0
24280.76 44093090562048.0
24280.8 44092637577216.0
24280.84 44092012625920.0
24280.88 44090926301184.0
24280.92 44088871092224.0
24280.96 44085297545216.0
24281.0 44080155328512.0
24281.04 44074484629504.0
24281.08 44070302908416.0
24281.12 44069422104576.0
24281.16 44072093876224.0
24281.2 44076804079616.0
24281.24 44081447174144.0
24281.28 44084672593920.0
24281.32 44086304178176.0
24281.36 44086811688960.0
24281.4 44086744580096.0
24281.44 44086446784512.0
24281.48 44086081880064.0
24281.52 44085696004096.0
24281.56 44085310128128.0
24281.6 44084920057856.0
24281.64 44084538376192.0
24281.68 44084148305920.0
24281.72 44083758235648.0
24281.76 44083368165376.0
24281.8 44082978095104.0
24281.84 44082588024832.0
24281.88 44082197954560.0
24281.92 44081812078592.0
24281.96 44081422008320.0
24282.0 44081031938048.0
24282.04 44080641867776.0
24282.08 44080255991808.0
24282.12 44079865921536.0
24282.16 44079475851264.0
24282.2 44079089975296.0
24282.24 44078699905024.0
24282.28 44078309834752.0
24282.32 44077923958784.0
24282.36 44077533888512.0
24282.4 44077143818240.0
24282.44 44076749553664.0
24282.48 44076359483392.0
24282.52 44075969413120.0
24282.56 44075579342848.0
24282.6 44075197661184.0
24282.64 44074815979520.0
24282.68 44074434297856.0
24282.72 44074048421888.0
24282.76 44073666740224.0
24282.8 44073280864256.0
24282.84 44072894988288.0
24282.88 44072509112320.0
24282.92 44072123236352.0
24282.96 44071733166080.0
24283.0 44071347290112.0
24283.04 44070961414144.0
24283.08 44070575538176.0
24283.12 44070189662208.0
24283.16 44069803786240.0
24283.2 44069417910272.0
24283.24 44069032034304.0
24283.28 44068646158336.0
24283.32 44068260282368.0
24283.36 44067874406400.0
24283.4 44067488530432.0
24283.44 44067102654464.0
24283.48 44066720972800.0
24283.52 44066335096832.0
24283.56 44065949220864.0
24283.6 44065563344896.0
24283.64 44065177468928.0
24283.68 44064795787264.0
24283.72 44064409911296.0
24283.76 44064024035328.0
24283.8 44063638159360.0
24283.84 44063248089088.0
24283.88 44062837047296.0
24283.92 44062354702336.0
24283.96 44061679419392.0
24284.0 44060622454784.0
24284.04 44058990870528.0
24284.08 44056855969792.0
24284.12 44054653960192.0
24284.16 44053185953792.0
24284.2 44053005598720.0
24284.24 44054003843072.0
24284.28 44055497015296.0
24284.32 44056759500800.0
24284.36 44057434783744.0
24284.4 44057569001472.0
24284.44 44057359286272.0
24284.48 44056960827392.0
24284.52 44056482676736.0
24284.56 44055983554560.0
24284.6 44055517986816.0
24284.64 44055132110848.0
24284.68 44054813343744.0
24284.72 44054532325376.0
24284.76 44054255501312.0
24284.8 44053957705728.0
24284.84 44053634744320.0
24284.88 44053290811392.0
24284.92 44052925906944.0
24284.96 44052552613888.0
24285.0 44052175126528.0
24285.04 44051793444864.0
24285.08 44051411763200.0
24285.12 44051030081536.0
24285.16 44050648399872.0
24285.2 44050266718208.0
24285.24 44049889230848.0
24285.28 44049507549184.0
24285.32 44049125867520.0
24285.36 44048739991552.0
24285.4 44048349921280.0
24285.44 44047955656704.0
24285.48 44047557197824.0
24285.52 44047150350336.0
24285.56 44046756085760.0
24285.6 44046374404096.0
24285.64 44046009499648.0
24285.68 44045648789504.0
24285.72 44045288079360.0
24285.76 44044914786304.0
24285.8 44044528910336.0
24285.84 44044143034368.0
24285.88 44043765547008.0
24285.92 44043392253952.0
24285.96 44043027349504.0
24286.0 44042662445056.0
24286.04 44042297540608.0
24286.08 44041920053248.0
24286.12 44041534177280.0
24286.16 44041135718400.0
24286.2 44040716288000.0
24286.24 44040280080384.0
24286.28 44039839678464.0
24286.32 44039424442368.0
24286.36 44039051149312.0
24286.4 44038711410688.0
24286.44 44038380060672.0
24286.48 44038006767616.0
24286.52 44037553782784.0
24286.56 44037016911872.0
24286.6 44036421320704.0
24286.64 44035838312448.0
24286.68 44035326607360.0
24286.72 44034873622528.0
24286.76 44034416443392.0
24286.8 44033925709824.0
24286.84 44033464336384.0
24286.88 44033128792064.0
24286.92 44032969408512.0
24286.96 44032927465472.0
24287.0 44032881328128.0
24287.04 44032738721792.0
24287.08 44032512229376.0
24287.12 44032197656576.0
24287.16 44031845335040.0
24287.2 44031480430592.0
24287.24 44031111331840.0
24287.28 44030738038784.0
24287.32 44030364745728.0
24287.36 44029991452672.0
24287.4 44029613965312.0
24287.44 44029228089344.0
24287.48 44028846407680.0
24287.52 44028464726016.0
24287.56 44028095627264.0
24287.6 44027730722816.0
24287.64 44027378401280.0
24287.68 44027026079744.0
24287.72 44026669563904.0
24287.76 44026308853760.0
24287.8 44025939755008.0
24287.84 44025566461952.0
24287.88 44025176391680.0
24287.92 44024752766976.0
24287.96 44024278810624.0
24288.0 44023758716928.0
24288.04 44023221846016.0
24288.08 44022743695360.0
24288.12 44022349430784.0
24288.16 44022001303552.0
24288.2 44021506375680.0
24288.24 44020566851584.0
24288.28 44018880741376.0
24288.32 44016406102016.0
24288.36 44013625278464.0
24288.4 44011511349248.0
24288.44 44010940923904.0
24288.48 44012031442944.0
24288.52 44014036320256.0
24288.56 44015961505792.0
24288.6 44017203019776.0
24288.64 44017706336256.0
24288.68 44017710530560.0
24288.72 44017467260928.0
24288.76 44017127522304.0
24288.8 44016754229248.0
24288.84 44016376741888.0
24288.88 44016011837440.0
24288.92 44015655321600.0
24288.96 44015307194368.0
24289.0 44014959067136.0
24289.04 44014606745600.0
24289.08 44014246035456.0
24289.12 44013885325312.0
24289.16 44013520420864.0
24289.2 44013151322112.0
24289.24 44012765446144.0
24289.28 44012333432832.0
24289.32 44011800756224.0
24289.36 44011121278976.0
24289.4 44010244669440.0
24289.44 44009288368128.0
24289.48 44008441118720.0
24289.52 44007828750336.0
24289.56 44007266713600.0
24289.6 44006188777472.0
24289.64 44003923853312.0
24289.68 44000232865792.0
24289.72 43995874983936.0
24289.76 43992485986304.0
24289.8 43991609376768.0
24289.84 43993521979392.0
24289.88 43997095526400.0
24289.92 44000690044928.0
24289.96 44003252764672.0
24290.0 44004611719168.0
24290.04 44005085675520.0
24290.08 44005081481216.0
24290.12 44004859183104.0
24290.16 44004548804608.0
24290.2 44004209065984.0
24290.24 44003856744448.0
24290.28 44003500228608.0
24290.32 44003143712768.0
24290.36 44002787196928.0
24290.4 44002430681088.0
24290.44 44002074165248.0
24290.48 44001717649408.0
24290.52 44001361133568.0
24290.56 44001004617728.0
24290.6 44000643907584.0
24290.64 44000279003136.0
24290.68 43999909904384.0
24290.72 43999544999936.0
24290.76 43999180095488.0
24290.8 43998823579648.0
24290.84 43998467063808.0
24290.88 43998102159360.0
24290.92 43997724672000.0
24290.96 43997338796032.0
24291.0 43996944531456.0
24291.04 43996575432704.0
24291.08 43996218916864.0
24291.12 43995883372544.0
24291.16 43995556216832.0
24291.2 43995220672512.0
24291.24 43994872545280.0
24291.28 43994486669312.0
24291.32 43994033684480.0
24291.36 43993450676224.0
24291.4 43992666341376.0
24291.44 43991663902720.0
24291.48 43990573383680.0
24291.52 43989671608320.0
24291.56 43989214429184.0
24291.6 43989247983616.0
24291.64 43989554167808.0
24291.68 43989856157696.0
24291.72 43989973598208.0
24291.76 43989889712128.0
24291.8 43989679996928.0
24291.84 43989407367168.0
24291.88 43989113765888.0
24291.92 43988815970304.0
24291.96 43988518174720.0
24292.0 43988216184832.0
24292.04 43987905806336.0
24292.08 43987591233536.0
24292.12 43987259883520.0
24292.16 43986924339200.0
24292.2 43986580406272.0
24292.24 43986249056256.0
24292.28 43985930289152.0
24292.32 43985619910656.0
24292.36 43985313726464.0
24292.4 43985003347968.0
24292.44 43984684580864.0
24292.48 43984357425152.0
24292.52 43984026075136.0
24292.56 43983690530816.0
24292.6 43983354986496.0
24292.64 43983011053568.0
24292.68 43982667120640.0
24292.72 43982327382016.0
24292.76 43982000226304.0
24292.8 43981668876288.0
24292.84 43981345914880.0
24292.88 43981018759168.0
24292.92 43980695797760.0
24292.96 43980364447744.0
24293.0 43980033097728.0
24293.04 43979697553408.0
24293.08 43979353620480.0
24293.12 43978992910336.0
24293.16 43978619617280.0
24293.2 43978237935616.0
24293.24 43977860448256.0
24293.28 43977503932416.0
24293.32 43977168388096.0
24293.36 43976837038080.0
24293.4 43976501493760.0
24293.44 43976174338048.0
24293.48 43975859765248.0
24293.52 43975566163968.0
24293.56 43975280951296.0
24293.6 43974995738624.0
24293.64 43974693748736.0
24293.68 43974379175936.0
24293.72 43974056214528.0
24293.76 43973729058816.0
24293.8 43973414486016.0
24293.84 43973083136000.0
24293.88 43972751785984.0
24293.92 43972416241664.0
24293.96 43972076503040.0
24294.0 43971732570112.0
24294.04 43971388637184.0
24294.08 43971053092864.0
24294.12 43970730131456.0
24294.16 43970419752960.0
24294.2 43970109374464.0
24294.24 43969798995968.0
24294.28 43969480228864.0
24294.32 43969157267456.0
24294.36 43968834306048.0
24294.4 43968507150336.0
24294.44 43968184188928.0
24294.48 43967857033216.0
24294.52 43967534071808.0
24294.56 43967206916096.0
24294.6 43966888148992.0
24294.64 43966565187584.0
24294.68 43966246420480.0
24294.72 43965923459072.0
24294.76 43965604691968.0
24294.8 43965285924864.0
24294.84 43964962963456.0
24294.88 43964644196352.0
24294.92 43964325429248.0
24294.96 43964006662144.0
